1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
-4.76837158203125E-07,6.866455078125E-07,-7.62939453125E-08,1.23977661132813E-06,7.62939453125E-07,2.00271606445313E-06,1.6021728515625E-06,2.6702880859375E-06,2.9754638671875E-06,3.26156616210937E-06,4.23431396484375E-06,3.5858154296875E-06,5.43594360351563E-06,4.8828125E-06,6.27517700195313E-06,6.00814819335937E-06,7.28607177734375E-06,7.45773315429688E-06,8.20159912109375E-06,9.1552734375E-06,9.21249389648438E-06,1.0833740234375E-05,1.04522705078125E-05,1.24168395996094E-05,1.18255615234375E-05,1.373291015625E-05,1.39045715332031E-05,1.47247314453125E-05,1.55830383300781E-05,1.59454345703125E-05,1.74522399902344E-05,1.72042846679687E-05,1.90925598144531E-05,1.85775756835938E-05,2.03514099121094E-05,2.02560424804688E-05,2.17247009277344E-05,2.24494934082031E-05,2.29644775390625E-05,2.42996215820313E-05,2.53677368164063E-05,2.73513793945312E-05,2.7313232421875E-05,2.93350219726563E-05,2.92205810546875E-05,3.10134887695313E-05,3.15475463867187E-05,3.26156616210938E-05,3.39126586914063E-05,3.39126586914063E-05,3.58963012695313E-05,3.53622436523437E-05,3.71170043945313E-05,3.70025634765625E-05,3.84140014648438E-05,3.88717651367187E-05,3.95584106445313E-05,4.06265258789063E-05,4.06646728515625E-05,4.21905517578125E-05,4.16183471679688E-05,4.3487548828125E-05,4.34112548828125E-05,4.48226928710938E-05,4.48989868164062E-05,4.57000732421875E-05,4.66156005859375E-05,4.68826293945313E-05,4.81033325195312E-05,4.75692749023438E-05,4.9591064453125E-05,4.92477416992188E-05,5.13458251953125E-05,5.1116943359375E-05,5.279541015625E-05,5.31005859375E-05,5.43975830078125E-05,5.5694580078125E-05,5.62286376953125E-05,5.8441162109375E-05,5.86700439453125E-05,5.80596923828125E-05,5.462646484375E-05,5.31005859375E-05,4.99725341796875E-05,4.8065185546875E-05,4.608154296875E-05,4.32586669921875E-05,4.21905517578125E-05,3.90625E-05,3.84521484375E-05,3.57818603515625E-05,3.51715087890625E-05,3.3111572265625E-05,3.19671630859375E-05,3.07464599609375E-05,2.9296875E-05,2.86865234375E-05,2.6702880859375E-05,2.67791748046875E-05,2.47955322265625E-05,2.4871826171875E-05,2.3345947265625E-05,2.30789184570312E-05,2.197265625E-05,2.11334228515625E-05,2.09426879882813E-05,1.94168090820312E-05,1.97982788085938E-05,1.79290771484375E-05,1.82342529296875E-05,1.678466796875E-05,1.71279907226563E-05,1.58309936523438E-05,1.55258178710938E-05,1.51443481445313E-05,1.44577026367188E-05,1.43814086914063E-05,1.31797790527344E-05,1.35612487792969E-05,1.18637084960937E-05,1.27220153808594E-05,1.11198425292969E-05,1.15585327148438E-05,1.02424621582031E-05,1.04904174804688E-05,1.01470947265625E-05,9.28878784179688E-06,9.80377197265625E-06,8.20159912109375E-06,9.0789794921875E-06,7.74383544921875E-06,8.25881958007813E-06,6.96182250976562E-06,7.2479248046875E-06,6.69479370117188E-06,6.35147094726563E-06,6.44683837890625E-06,5.30242919921875E-06,6.103515625E-06,4.76837158203125E-06,5.32150268554688E-06,4.02450561523437E-06,4.59671020507813E-06,3.662109375E-06,3.83377075195313E-06,3.56674194335938E-06,2.8228759765625E-06,3.14712524414063E-06,2.2125244140625E-06,2.9754638671875E-06,1.41143798828125E-06,2.47955322265625E-06,1.33514404296875E-06,1.8310546875E-06,1.068115234375E-06,1.12533569335937E-06,1.04904174804688E-06,2.86102294921875E-07,1.01089477539063E-06
-5.7220458984375E-08,2.47955322265625E-07,7.2479248046875E-07,7.05718994140625E-07,1.39236450195312E-06,1.10626220703125E-06,2.288818359375E-06,1.8310546875E-06,3.39508056640625E-06,2.74658203125E-06,3.87191772460938E-06,4.17709350585937E-06,4.97817993164062E-06,5.37872314453125E-06,5.97000122070312E-06,6.96182250976562E-06,6.69479370117188E-06,8.56399536132813E-06,7.9345703125E-06,9.613037109375E-06,9.11712646484375E-06,1.07765197753906E-05,1.07192993164063E-05,1.19400024414062E-05,1.25312805175781E-05,1.28173828125E-05,1.42097473144531E-05,1.43051147460938E-05,1.59072875976562E-05,1.56211853027344E-05,1.74331665039063E-05,1.71661376953125E-05,1.87301635742188E-05,1.87110900878906E-05,2.02560424804688E-05,2.05039978027344E-05,2.16293334960937E-05,2.2430419921875E-05,2.28500366210938E-05,2.43377685546875E-05,2.51388549804687E-05,2.71987915039062E-05,2.7008056640625E-05,2.91061401367187E-05,2.92205810546875E-05,3.09371948242187E-05,3.10134887695313E-05,3.26919555664063E-05,3.31497192382812E-05,3.4027099609375E-05,3.51333618164063E-05,3.56292724609375E-05,3.692626953125E-05,3.692626953125E-05,3.87954711914062E-05,3.83377075195313E-05,4.03594970703125E-05,3.98635864257813E-05,4.150390625E-05,4.13894653320312E-05,4.241943359375E-05,4.29916381835937E-05,4.37164306640625E-05,4.4708251953125E-05,4.47463989257813E-05,4.6234130859375E-05,4.60052490234375E-05,4.7607421875E-05,4.72259521484375E-05,4.87899780273438E-05,4.86373901367188E-05,4.99343872070312E-05,5.035400390625E-05,5.18035888671875E-05,5.2337646484375E-05,5.3558349609375E-05,5.47027587890625E-05,5.53131103515625E-05,5.7525634765625E-05,5.7373046875E-05,5.9967041015625E-05,5.68389892578125E-05,5.55419921875E-05,5.21087646484375E-05,5.0506591796875E-05,4.7454833984375E-05,4.55474853515625E-05,4.34112548828125E-05,4.119873046875E-05,3.997802734375E-05,3.74603271484375E-05,3.68499755859375E-05,3.41796875E-05,3.39508056640625E-05,3.16619873046875E-05,3.12042236328125E-05,2.92205810546875E-05,2.86865234375E-05,2.72369384765625E-05,2.6397705078125E-05,2.56729125976563E-05,2.41470336914063E-05,2.40325927734375E-05,2.21633911132813E-05,2.25067138671875E-05,2.0751953125E-05,2.07901000976563E-05,1.93023681640625E-05,1.93405151367188E-05,1.80816650390625E-05,1.7852783203125E-05,1.7242431640625E-05,1.63650512695313E-05,1.64794921875E-05,1.50680541992188E-05,1.53732299804688E-05,1.38473510742187E-05,1.45721435546875E-05,1.28936767578125E-05,1.35612487792969E-05,1.22833251953125E-05,1.251220703125E-05,1.15776062011719E-05,1.14631652832031E-05,1.1138916015625E-05,1.03187561035156E-05,1.07574462890625E-05,9.34600830078125E-06,9.8419189453125E-06,8.35418701171875E-06,9.02175903320313E-06,7.68661499023438E-06,8.41140747070313E-06,6.9427490234375E-06,7.51495361328125E-06,6.50405883789063E-06,6.37054443359375E-06,6.38961791992188E-06,5.645751953125E-06,5.98907470703125E-06,4.67300415039063E-06,5.1116943359375E-06,3.92913818359375E-06,4.730224609375E-06,3.39508056640625E-06,4.17709350585937E-06,3.03268432617188E-06,3.16619873046875E-06,2.70843505859375E-06,2.49862670898438E-06,2.55584716796875E-06,1.52587890625E-06,2.44140625E-06,1.12533569335937E-06,2.07901000976563E-06,8.0108642578125E-07,1.43051147460938E-06,4.57763671875E-07,8.58306884765625E-07,3.62396240234375E-07
